(2013, 8, 13, 17, 0, 0)|18779.025510000003
(2013, 8, 5, 17, 0, 0)|2380.1654089999956
(2013, 6, 26, 17, 0, 0)|2281.2722140000024
(2013, 8, 7, 17, 0, 0)|1544.7707140000005
(2013, 8, 7, 18, 0, 0)|24415.570226999993
(2013, 8, 8, 16, 0, 0)|5494.157645
(2013, 8, 8, 18, 0, 0)|11433.30491600001
(2013, 8, 7, 17, 0, 0)|1862.6137649999998
